"","Type","Source","Target"
"452","AHREF","http://www.puc-rio.br/sobrepuc/mensagem/index.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"453","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"454","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"455","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"456","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/eventosecerimonial/formatura/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"457","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/eventosecerimonial/formatura/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"458","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/cobranca_registrada2.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"459","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/equipe.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"460","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccbs.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"461","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/prefeitura.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"462","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/publicacoes.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"463","AHREF","http://www.puc-rio.br/sobrepuc/historia/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"464","AHREF","http://www.puc-rio.br/sobrepuc/historia/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"465","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/ccci.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"466","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/nucleos.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"467","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"468","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/projetos.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"469","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/projeto.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"470","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/missao.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"471","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/bolsas_regularizacao.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"472","AHREF","http://www.puc-rio.br/vrc/bolsas.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"473","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/desempenho.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"474","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/historia.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"475","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/index.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"476","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/index.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"477","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"478","AHREF","http://www.puc-rio.br/sobrepuc/projetos/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"479","AHREF","http://www.puc-rio.br/sobrepuc/projetos/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"480","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/cal_administrativo.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"481","AHREF","http://www.puc-rio.br/sobrepuc/campus/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"482","AHREF","http://www.puc-rio.br/sobrepuc/campus/","http://www.puc-rio.br/sobrepuc/admin/index.html"
"483","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/documentos.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"484","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"485","AHREF","http://www.puc-rio.br/vrc/bolsas_fies.html","http://www.puc-rio.br/sobrepuc/admin/index.html"
"527","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"528","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/plano.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"529","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"530","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"531","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/equipe.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"532","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/projeto.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"533","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/desempenho.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"534","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/documentos.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"535","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/index.html","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html"
"539","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/brasao/"
"540","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.puc-rio.br/sobrepuc/admin/ccs/"
"541","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.puc-rio.br/sobrepuc/admin/ccs/"
"542","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.puc-rio.br/sobrepuc/admin/ccs/"
"545","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/anuarios"
"675","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/depto"
"679","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/depto/editais/Selecao_Docente_DEQM_2018.pdf"
"681","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/depto/editais/Processo%20Seletivo%20CETUC-2018.pdf"
"682","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/ensinopesq/academicas/"
"683","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://www.puc-rio.br/ensinopesq/academicas/"
"684","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://www.puc-rio.br/ensinopesq/academicas/"
"685","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://www.puc-rio.br/ensinopesq/academicas/"
"686","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://www.puc-rio.br/ensinopesq/academicas/"
"688","AHREF","http://www.puc-rio.br/faleconosco/","http://www.puc-rio.br/ensinopesq/ouvidoria/"
"702","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://www.puc-rio.br/ensinopesq/ccpg/"
"703","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/ensinopesq/ccpg/"
"704","AHREF","http://www.puc-rio.br/ensinopesq/ccg/representacoes.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"705","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"706","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"707","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/espaco_do_pesquisador2.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"708","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"709","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"710","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/","http://www.puc-rio.br/ensinopesq/ccpg/"
"711","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/index.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"712","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/index.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"713","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/atrib.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"714","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/matricula.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"715","AHREF","http://www.puc-rio.br/ensinopesq/ccg/anuidadesCCG.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"716","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/trans.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"717","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/index.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"718","AHREF","http://www.puc-rio.br/ensinopesq/academicas/index.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"719","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/normas.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"720","AHREF","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"721","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"722","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"723","AHREF","http://www.puc-rio.br/ensinopesq/academicas/indexprof.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"724","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/ensinopesq/ccpg/"
"725","AHREF","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos/index.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"726","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/iniciacao_cientifica.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"727","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/downloads.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"728","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/pibic/index.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"729","AHREF","http://www.puc-rio.br/ferramentas/editais/visao/index.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"730","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/tabavaliacoes.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"731","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/bolsas.html","http://www.puc-rio.br/ensinopesq/ccpg/"
"732","AHREF","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos/","http://www.puc-rio.br/ensinopesq/ccpg/"
"734","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://wifi.rdc.puc-rio.br/"
"735","AHREF","http://www.puc-rio.br/ensinopesq/academicas/index.html","http://wifi.rdc.puc-rio.br/"
"736","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"737","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/","http://www.puc-rio.br/sobrepuc/projetos"
"738","AHREF","http://www.puc-rio.br/sobrepuc/brasao/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"739","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/plano.html","http://www.puc-rio.br/sobrepuc/projetos"
"740","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"741","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html","http://www.puc-rio.br/sobrepuc/projetos"
"742","AHREF","http://www.puc-rio.br/sobrepuc/brasao/","http://www.puc-rio.br/sobrepuc/projetos"
"743","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.puc-rio.br/sobrepuc/projetos"
"744","AHREF","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html","http://www.puc-rio.br/sobrepuc/projetos"
"745","AHREF","http://www.puc-rio.br/sobrepuc/historia/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"746","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/fies_aditamentos.html","http://www.puc-rio.br/sobrepuc/projetos"
"747","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.puc-rio.br/sobrepuc/projetos"
"748","AHREF","http://www.puc-rio.br/sobrepuc/assessoria_comunicacao.html","http://www.puc-rio.br/sobrepuc/projetos"
"749","AHREF","http://www.puc-rio.br/vrc/","http://www.puc-rio.br/sobrepuc/projetos"
"750","AHREF","http://www.puc-rio.br/sobrepuc/campus/galeria/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"751","AHREF","http://www.puc-rio.br/sobrepuc/anuarios/","http://www.puc-rio.br/sobrepuc/projetos"
"752","AHREF","http://www.puc-rio.br/sobrepuc/depto/solar/expos_2017/VazioPleno.html","http://www.puc-rio.br/sobrepuc/projetos"
"753","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrd/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"754","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/projetos"
"755","AHREF","http://www.puc-rio.br/sobrepuc/mensagem/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"756","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/sobrepuc/projetos"
"757","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/eventosecerimonial/formatura/","http://www.puc-rio.br/sobrepuc/projetos"
"758","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/cobranca_registrada2.html","http://www.puc-rio.br/sobrepuc/projetos"
"759","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/equipe.html","http://www.puc-rio.br/sobrepuc/projetos"
"760","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccbs.html","http://www.puc-rio.br/sobrepuc/projetos"
"761","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/prefeitura.html","http://www.puc-rio.br/sobrepuc/projetos"
"762","AHREF","http://www.puc-rio.br/sobrepuc/historia/","http://www.puc-rio.br/sobrepuc/projetos"
"763","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.puc-rio.br/sobrepuc/projetos"
"764","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/projeto.html","http://www.puc-rio.br/sobrepuc/projetos"
"765","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/bolsas_regularizacao.html","http://www.puc-rio.br/sobrepuc/projetos"
"766","AHREF","http://www.puc-rio.br/vrc/bolsas.html","http://www.puc-rio.br/sobrepuc/projetos"
"767","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/desempenho.html","http://www.puc-rio.br/sobrepuc/projetos"
"768","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"769","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"770","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/","http://www.puc-rio.br/sobrepuc/projetos"
"771","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/cal_administrativo.html","http://www.puc-rio.br/sobrepuc/projetos"
"772","AHREF","http://www.puc-rio.br/sobrepuc/campus/","http://www.puc-rio.br/sobrepuc/projetos"
"773","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/documentos.html","http://www.puc-rio.br/sobrepuc/projetos"
"774","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"775","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.puc-rio.br/sobrepuc/projetos"
"776","AHREF","http://www.puc-rio.br/vrc/bolsas_fies.html","http://www.puc-rio.br/sobrepuc/projetos"
"988","AHREF","http://www.puc-rio.br/index.html","http://www.arquidiocese.org.br/"
"992","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://www.puc-rio.br/ensinopesq/ccg/"
"993","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccg/"
"994","AHREF","http://www.puc-rio.br/ensinopesq/ccg/representacoes.html","http://www.puc-rio.br/ensinopesq/ccg/"
"995","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.puc-rio.br/ensinopesq/ccg/"
"996","AHREF","http://www.puc-rio.br/ensinopesq/ccg/avaliacoes.html","http://www.puc-rio.br/ensinopesq/ccg/"
"997","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/"
"998","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/"
"999","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1000","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_silid-simar_201507.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1001","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_v_congresso_lat-am_form_prof_linguas.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1002","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1003","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1004","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/espaco_do_pesquisador2.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1005","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1006","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1007","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1008","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_2_encontro_pibid_filosofia.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1009","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/","http://www.puc-rio.br/ensinopesq/ccg/"
"1010","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/index.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1011","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/atrib.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1012","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_5enalic_4pibid_11inidoc.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1013","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/matricula.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1014","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_interinstitucional_01.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1015","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_ruda.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1016","AHREF","http://www.puc-rio.br/ensinopesq/ccg/anuidadesCCG.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1017","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/trans.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1018","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_encerramento_pibid_2012.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1019","AHREF","http://www.puc-rio.br/ensinopesq/ccg/nivelamento_portugues.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1020","AHREF","http://www.puc-rio.br/ensinopesq/ccg/prouni/","http://www.puc-rio.br/ensinopesq/ccg/"
"1021","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/index.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1022","AHREF","http://www.puc-rio.br/ensinopesq/academicas/index.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1023","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/normas.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1024","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid_2013.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1025","AHREF","http://www.puc-rio.br/ensinopesq/ccg/estagios_monitorias.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1026","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/especializacao.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1027","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1028","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/jornada_pedagogica_2017.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1029","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_seminario_pibid_sudeste_201510.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1030","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1031","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pratica_ensino_geografia.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1032","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pibid_filosofia_03.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1033","AHREF","http://www.puc-rio.br/ensinopesq/academicas/indexprof.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1034","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_conasco_201509.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1035","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/ensinopesq/ccg/"
"1036","AHREF","http://www.puc-rio.br/ensinopesq/ccg/cursos.html","http://www.puc-rio.br/ensinopesq/ccg/"
"1037","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_4o_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/"
