X;Y
3.83037;-0.772026
3.8354;-0.768819
3.84042;-0.765599
3.84543;-0.762365
3.85043;-0.759117
3.85543;-0.755856
3.86041;-0.752582
3.86539;-0.749295
3.87036;-0.745995
3.87532;-0.742682
3.88027;-0.739357
3.88522;-0.736019
3.89015;-0.732669
3.89508;-0.729307
3.9;-0.725932
3.90508;-0.722429
3.91015;-0.718914
3.91521;-0.715386
3.92027;-0.711846
3.92531;-0.708294
3.93035;-0.70473
3.93538;-0.701154
3.9404;-0.697566
3.94541;-0.693966
3.95041;-0.690355
3.9554;-0.686733
3.96039;-0.683099
3.96537;-0.679455
3.97034;-0.675799
3.9753;-0.672133
3.98026;-0.668456
3.98521;-0.664768
3.99014;-0.66107
3.99508;-0.657362
4;-0.653644
4.00507;-0.649796
4.01014;-0.645938
4.01519;-0.64207
4.02024;-0.638191
4.02528;-0.634302
4.03032;-0.630403
4.03534;-0.626494
4.04036;-0.622575
4.04537;-0.618646
4.05037;-0.614708
4.05537;-0.610761
4.06036;-0.606803
4.06534;-0.602837
4.07031;-0.598862
4.07528;-0.594877
4.08024;-0.590884
4.08519;-0.586882
4.09013;-0.582871
4.09507;-0.578852
4.1;-0.574824
4.10506;-0.570673
4.11012;-0.566513
4.11517;-0.562344
4.12021;-0.558167
4.12525;-0.553981
4.13028;-0.549787
4.1353;-0.545585
4.14032;-0.541375
4.14533;-0.537157
4.15033;-0.532931
4.15532;-0.528697
4.16031;-0.524456
4.1653;-0.520207
4.17027;-0.515951
4.17524;-0.511687
4.18021;-0.507416
4.18516;-0.503137
4.19011;-0.498852
4.19506;-0.49456
4.2;-0.490261
4.20505;-0.485849
4.2101;-0.48143
4.21515;-0.477005
4.22018;-0.472572
4.22521;-0.468133
4.23024;-0.463688
4.23526;-0.459235
4.24027;-0.454776
4.24528;-0.450311
4.25028;-0.44584
4.25527;-0.441362
4.26026;-0.436878
4.26525;-0.432389
4.27023;-0.427893
4.2752;-0.423391
4.28017;-0.418884
4.28514;-0.414371
4.2901;-0.409853
4.29505;-0.405329
4.3;-0.400799
4.30504;-0.396173
4.31008;-0.391542
4.31512;-0.386905
4.32015;-0.382262
4.32517;-0.377615
4.33019;-0.372962
4.3352;-0.368305
4.34021;-0.363642
4.34522;-0.358975
4.35022;-0.354303
4.35522;-0.349626
4.36021;-0.344944
4.3652;-0.340258
4.37018;-0.335567
4.37516;-0.330872
4.38014;-0.326173
4.38511;-0.321469
4.39008;-0.316761
4.39504;-0.312049
4.4;-0.307333
4.40503;-0.30254
4.41006;-0.297743
4.41509;-0.292942
4.42011;-0.288137
4.42513;-0.283329
4.43014;-0.278517
4.43515;-0.273701
4.44016;-0.268881
4.44516;-0.264059
4.45016;-0.259232
4.45516;-0.254403
4.46015;-0.24957
4.46514;-0.244733
4.47013;-0.239894
4.47512;-0.235052
4.4801;-0.230206
4.48508;-0.225358
4.49006;-0.220507
4.49503;-0.215653
4.5;-0.210796
4.50502;-0.205885
4.51004;-0.200972
4.51506;-0.196055
4.52007;-0.191137
4.52508;-0.186216
4.53009;-0.181293
4.53509;-0.176367
4.5401;-0.171439
4.5451;-0.166509
4.5501;-0.161577
4.5551;-0.156642
4.56009;-0.151706
4.56509;-0.146768
4.57008;-0.141828
4.57507;-0.136886
4.58006;-0.131943
4.58505;-0.126997
4.59003;-0.122051
4.59502;-0.117102
4.6;-0.112153
4.60501;-0.107174
4.61002;-0.102193
4.61502;-0.0972116
4.62003;-0.0922288
4.62503;-0.0872448
4.63004;-0.0822597
4.63504;-0.0772736
4.64004;-0.0722865
